csv_path,timestep_start,annotation
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_Antislip_Surfacing_White_2_x_60/Elastic/hard/Cole_Hardware_Antislip_Surfacing_White_2_x_60_Elastic_hard.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_Antislip_Surfacing_White_2_x_60/Elastic/hard/Cole_Hardware_Antislip_Surfacing_White_2_x_60_Elastic_hard.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_Antislip_Surfacing_White_2_x_60/Elastic/hard/Cole_Hardware_Antislip_Surfacing_White_2_x_60_Elastic_hard.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/AllergenFree_JarroDophilus/Elastic/hard/AllergenFree_JarroDophilus_Elastic_hard.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/AllergenFree_JarroDophilus/Elastic/hard/AllergenFree_JarroDophilus_Elastic_hard.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/AllergenFree_JarroDophilus/Elastic/hard/AllergenFree_JarroDophilus_Elastic_hard.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/AllergenFree_JarroDophilus/Elastic/hard/AllergenFree_JarroDophilus_Elastic_hard.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/AllergenFree_JarroDophilus/Elastic/hard/AllergenFree_JarroDophilus_Elastic_hard.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/AllergenFree_JarroDophilus/Elastic/hard/AllergenFree_JarroDophilus_Elastic_hard.csv,1350,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/AllergenFree_JarroDophilus/Elastic/hard/AllergenFree_JarroDophilus_Elastic_hard.csv,1620,"End-effector continue holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/AllergenFree_JarroDophilus/Elastic/hard/AllergenFree_JarroDophilus_Elastic_hard.csv,1890,"End-effector rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/AllergenFree_JarroDophilus/Elastic/hard/AllergenFree_JarroDophilus_Elastic_hard.csv,2160,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/AllergenFree_JarroDophilus/Elastic/hard/AllergenFree_JarroDophilus_Elastic_hard.csv,2430,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/AllergenFree_JarroDophilus/Elastic/hard/AllergenFree_JarroDophilus_Elastic_hard.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver/Elastic/medium/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_medium.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver/Elastic/medium/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_medium.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver/Elastic/medium/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_medium.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver/Elastic/medium/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_medium.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver/Elastic/medium/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_medium.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver/Elastic/medium/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_medium.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver/Elastic/medium/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_medium.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver/Elastic/medium/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_medium.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver/Elastic/medium/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_medium.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver/Elastic/medium/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_medium.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver/Elastic/medium/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_medium.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Perricone_MD_No_Foundation_Serum/Elastic/soft/Perricone_MD_No_Foundation_Serum_Elastic_soft.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Perricone_MD_No_Foundation_Serum/Elastic/soft/Perricone_MD_No_Foundation_Serum_Elastic_soft.csv,270,"End-effector grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Perricone_MD_No_Foundation_Serum/Elastic/soft/Perricone_MD_No_Foundation_Serum_Elastic_soft.csv,540,"End-effector continue grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Perricone_MD_No_Foundation_Serum/Elastic/soft/Perricone_MD_No_Foundation_Serum_Elastic_soft.csv,810,"End-effector lifting the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Perricone_MD_No_Foundation_Serum/Elastic/soft/Perricone_MD_No_Foundation_Serum_Elastic_soft.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Perricone_MD_No_Foundation_Serum/Elastic/soft/Perricone_MD_No_Foundation_Serum_Elastic_soft.csv,1350,"End-effector holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Perricone_MD_No_Foundation_Serum/Elastic/soft/Perricone_MD_No_Foundation_Serum_Elastic_soft.csv,1620,"End-effector continue holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Perricone_MD_No_Foundation_Serum/Elastic/soft/Perricone_MD_No_Foundation_Serum_Elastic_soft.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Perricone_MD_No_Foundation_Serum/Elastic/soft/Perricone_MD_No_Foundation_Serum_Elastic_soft.csv,2160,"End-effector holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Perricone_MD_No_Foundation_Serum/Elastic/soft/Perricone_MD_No_Foundation_Serum_Elastic_soft.csv,2430,"End-effector continue holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Perricone_MD_No_Foundation_Serum/Elastic/soft/Perricone_MD_No_Foundation_Serum_Elastic_soft.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Lactoferrin/Elastic/hard/Lactoferrin_Elastic_hard.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Lactoferrin/Elastic/hard/Lactoferrin_Elastic_hard.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Lactoferrin/Elastic/hard/Lactoferrin_Elastic_hard.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Lactoferrin/Elastic/hard/Lactoferrin_Elastic_hard.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Lactoferrin/Elastic/hard/Lactoferrin_Elastic_hard.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Lactoferrin/Elastic/hard/Lactoferrin_Elastic_hard.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Lactoferrin/Elastic/hard/Lactoferrin_Elastic_hard.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Lactoferrin/Elastic/hard/Lactoferrin_Elastic_hard.csv,1890,"End-effector rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Lactoferrin/Elastic/hard/Lactoferrin_Elastic_hard.csv,2160,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Lactoferrin/Elastic/hard/Lactoferrin_Elastic_hard.csv,2430,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Lactoferrin/Elastic/hard/Lactoferrin_Elastic_hard.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/MK7/Elastic/medium/MK7_Elastic_medium.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/MK7/Elastic/medium/MK7_Elastic_medium.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/MK7/Elastic/medium/MK7_Elastic_medium.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/MK7/Elastic/medium/MK7_Elastic_medium.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/MK7/Elastic/medium/MK7_Elastic_medium.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/MK7/Elastic/medium/MK7_Elastic_medium.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/MK7/Elastic/medium/MK7_Elastic_medium.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/MK7/Elastic/medium/MK7_Elastic_medium.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/MK7/Elastic/medium/MK7_Elastic_medium.csv,2160,"End-effector continue rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/MK7/Elastic/medium/MK7_Elastic_medium.csv,2430,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/MK7/Elastic/medium/MK7_Elastic_medium.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Pinwheel_Pencil_Case/Elastic/hard/Pinwheel_Pencil_Case_Elastic_hard.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Pinwheel_Pencil_Case/Elastic/hard/Pinwheel_Pencil_Case_Elastic_hard.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Pinwheel_Pencil_Case/Elastic/hard/Pinwheel_Pencil_Case_Elastic_hard.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Pinwheel_Pencil_Case/Elastic/hard/Pinwheel_Pencil_Case_Elastic_hard.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Pinwheel_Pencil_Case/Elastic/hard/Pinwheel_Pencil_Case_Elastic_hard.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Pinwheel_Pencil_Case/Elastic/hard/Pinwheel_Pencil_Case_Elastic_hard.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Pinwheel_Pencil_Case/Elastic/hard/Pinwheel_Pencil_Case_Elastic_hard.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Pinwheel_Pencil_Case/Elastic/hard/Pinwheel_Pencil_Case_Elastic_hard.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Pinwheel_Pencil_Case/Elastic/hard/Pinwheel_Pencil_Case_Elastic_hard.csv,2160,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Pinwheel_Pencil_Case/Elastic/hard/Pinwheel_Pencil_Case_Elastic_hard.csv,2430,"End-effector continue holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Pinwheel_Pencil_Case/Elastic/hard/Pinwheel_Pencil_Case_Elastic_hard.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Washable_Sidewalk_Chalk_16_pack/Elastic/hard/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_hard.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Washable_Sidewalk_Chalk_16_pack/Elastic/hard/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_hard.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Washable_Sidewalk_Chalk_16_pack/Elastic/hard/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_hard.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Washable_Sidewalk_Chalk_16_pack/Elastic/hard/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_hard.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Washable_Sidewalk_Chalk_16_pack/Elastic/hard/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_hard.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Washable_Sidewalk_Chalk_16_pack/Elastic/hard/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_hard.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Washable_Sidewalk_Chalk_16_pack/Elastic/hard/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_hard.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Washable_Sidewalk_Chalk_16_pack/Elastic/hard/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_hard.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Washable_Sidewalk_Chalk_16_pack/Elastic/hard/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_hard.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Washable_Sidewalk_Chalk_16_pack/Elastic/hard/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_hard.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Washable_Sidewalk_Chalk_16_pack/Elastic/hard/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_hard.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA/Elastic/hard/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA_Elastic_hard.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA/Elastic/hard/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA_Elastic_hard.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA/Elastic/hard/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA_Elastic_hard.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA/Elastic/hard/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA_Elastic_hard.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA/Elastic/hard/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA_Elastic_hard.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA/Elastic/hard/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA_Elastic_hard.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA/Elastic/hard/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA_Elastic_hard.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA/Elastic/hard/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA_Elastic_hard.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA/Elastic/hard/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA_Elastic_hard.csv,2160,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA/Elastic/hard/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA_Elastic_hard.csv,2430,"End-effector continue holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA/Elastic/hard/Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA_Elastic_hard.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/CONE_SORTING/Elastic/soft/CONE_SORTING_Elastic_soft.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/CONE_SORTING/Elastic/soft/CONE_SORTING_Elastic_soft.csv,270,"End-effector grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/CONE_SORTING/Elastic/soft/CONE_SORTING_Elastic_soft.csv,540,"End-effector continue grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/CONE_SORTING/Elastic/soft/CONE_SORTING_Elastic_soft.csv,810,"End-effector lifting the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/CONE_SORTING/Elastic/soft/CONE_SORTING_Elastic_soft.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/CONE_SORTING/Elastic/soft/CONE_SORTING_Elastic_soft.csv,1350,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/CONE_SORTING/Elastic/soft/CONE_SORTING_Elastic_soft.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/CONE_SORTING/Elastic/soft/CONE_SORTING_Elastic_soft.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/CONE_SORTING/Elastic/soft/CONE_SORTING_Elastic_soft.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/CONE_SORTING/Elastic/soft/CONE_SORTING_Elastic_soft.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/CONE_SORTING/Elastic/soft/CONE_SORTING_Elastic_soft.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/Elastic/hard/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_hard.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/Elastic/hard/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_hard.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/Elastic/hard/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_hard.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/Elastic/hard/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_hard.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/Elastic/hard/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_hard.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/Elastic/hard/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_hard.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/Elastic/hard/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_hard.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/Elastic/hard/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_hard.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/Elastic/hard/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_hard.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/Elastic/hard/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_hard.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/Elastic/hard/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_hard.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/50_BLOCKS/Elastic/medium/50_BLOCKS_Elastic_medium.csv,0,"End-effector start towards the object, to begin the task."
